seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.99778008461,4.5568433,7.514565,-4.2114077,0.0,0.0,0.0,2.197873,-0.13269377,-9.65266,0.008132689,0.21776885,2.7411795,-0.0015520807,0.00066696724,0.0019490515,0.093404666,0.23015325,0.1760239
-4.97850012779,4.5568433,7.514565,-4.2114077,0.0,0.0,0.0,1.9565,-0.097114645,-9.561581,0.008135321,0.21778092,2.74118,-0.0011726602,-0.0031542478,-0.0007008008,0.093404666,0.23015325,0.1760239
-4.95851016045,4.5568433,7.514565,-4.2114077,0.0,0.0,0.0,2.1483479,0.009805848,-9.63696,0.008141012,0.21777454,2.7411811,0.0017392959,-0.000362908,-0.0029237838,0.093404666,0.23015325,0.1760239
-4.9385099411,4.5560102,7.515035,-4.20957,0.0,0.0,0.0,2.0979717,-0.059848353,-9.4847555,0.008141691,0.21776786,2.7411814,0.0028155001,0.0026868272,0.0007460854,0.09343988,0.2301808,0.17617105
-4.91848993301,4.5560102,7.515035,-4.20957,0.0,0.0,0.0,2.0539858,-0.203285,-9.539318,0.008139215,0.21779123,2.741181,0.0013817244,-0.0006539184,0.0028513062,0.09343988,0.2301808,0.17617105
-4.89853000641,4.5558257,7.5174365,-4.205584,0.0,0.0,0.0,2.1662066,-0.076692395,-9.758459,0.008139119,0.21777625,2.741181,0.00028720227,0.00035985795,0.0008911433,0.09347759,0.23021097,0.17633426
-4.87853002548,4.5558257,7.5174365,-4.205584,0.0,0.0,0.0,2.0638642,-0.12055179,-9.486989,0.008136296,0.21778767,2.7411802,0.0010037551,0.00012376149,-0.002981147,0.09347759,0.23021097,0.17633426
-4.85802006721,4.5558257,7.5174365,-4.205584,0.0,0.0,0.0,2.118393,-0.15970664,-9.549685,0.008118941,0.21777485,2.7411764,0.0016418266,-0.0018566084,-0.0015387058,0.09347759,0.23021097,0.17633426
-4.83855009079,4.5570707,7.51637,-4.2068267,0.0,0.0,0.0,2.1439207,-0.09824314,-9.594047,0.008120439,0.21777414,2.7411766,-0.0037298629,0.0021589047,0.0008765359,0.09351085,0.23023756,0.17647454
-4.81855010986,4.5570707,7.51637,-4.2068267,0.0,0.0,0.0,2.1610253,-0.099082805,-9.51219,0.008127928,0.21777943,2.7411783,-0.002418084,0.0015235667,0.0033529543,0.09351085,0.23023756,0.17647454
-4.79856014252,4.5564775,7.51485,-4.209533,0.0,0.0,0.0,2.0620883,-0.084704556,-9.667708,0.008130641,0.21778494,2.741179,0.00065493304,-0.0021666193,-0.0010356824,0.09354359,0.23026483,0.17661493
-4.77856993675,4.5564775,7.51485,-4.209533,0.0,0.0,0.0,2.1786528,-0.08067853,-9.631534,0.008129795,0.21777472,2.7411788,-0.0026113507,0.0015270524,-0.0019519287,0.09354359,0.23026483,0.17661493
-4.75856995583,4.5564775,7.51485,-4.209533,0.0,0.0,0.0,2.1075218,-0.033340733,-9.363881,0.008126641,0.21777068,2.741178,0.002241811,0.0011887017,0.0003963131,0.09354359,0.23026483,0.17661493
-4.73857998848,4.558925,7.513834,-4.2091465,0.0,0.0,0.0,2.1076467,-0.12032718,-9.593653,0.008128181,0.21777572,2.7411785,0.003037601,-0.0009307181,0.0001964603,0.09358119,0.23029299,0.17676891
-4.71824002266,4.558925,7.513834,-4.2091465,0.0,0.0,0.0,2.145677,-0.12126642,-9.694772,0.008128529,0.21777695,2.7411785,0.0007497766,0.0004443893,0.0008055389,0.09358119,0.23029299,0.17676891
-4.69859004021,4.5578456,7.5128207,-4.2081847,0.0,0.0,0.0,2.0458024,-0.1714597,-9.424291,0.008131563,0.21777506,2.7411792,0.0010848526,0.00043509767,-0.000624731,0.093623824,0.23032139,0.17691879
-4.67860007286,4.5578456,7.5128207,-4.2081847,0.0,0.0,0.0,2.1606984,-0.06435233,-9.545445,0.008129439,0.21777554,2.7411788,-0.0017414264,-0.00067330856,-0.0012186981,0.093623824,0.23032139,0.17691879
-4.65860009193,4.5578456,7.5128207,-4.2081847,0.0,0.0,0.0,2.1384602,-0.057757135,-9.578934,0.008123063,0.21776967,2.7411773,0.0012236801,0.0017719821,0.0018149426,0.093623824,0.23032139,0.17691879
-4.63861012459,4.5579495,7.5128727,-4.2090554,0.0,0.0,0.0,2.0722554,-0.19202422,-9.463023,0.0081260335,0.21776904,2.7411778,0.00090940454,-0.0022523417,-0.00093339203,0.093656346,0.23034947,0.17706583
-4.61862015724,4.5579495,7.5128727,-4.2090554,0.0,0.0,0.0,2.0956879,-0.034403738,-9.728429,0.008128487,0.21777892,2.7411785,-8.33345e-05,-0.00069263193,-0.0015787991,0.093656346,0.23034947,0.17706583
-4.5986199379,4.5573487,7.5165205,-4.2059507,0.0,0.0,0.0,2.1967652,-0.10519939,-9.516821,0.00812805,0.21775714,2.7411783,0.0005647442,0.0012775431,0.00084197836,0.093690515,0.23037677,0.1772096
-4.57862997055,4.5573487,7.5165205,-4.2059507,0.0,0.0,0.0,2.0020177,-0.15292996,-9.418383,0.008119166,0.21776053,2.7411764,-0.0027807357,-0.0015076381,-0.0005087668,0.093690515,0.23037677,0.1772096
-4.5586400032,4.5573487,7.5165205,-4.2059507,0.0,0.0,0.0,2.1741931,-0.049990818,-9.654876,0.008115874,0.21776158,2.7411757,-0.0026036154,0.0011060608,0.0028308781,0.093690515,0.23037677,0.1772096
-4.53864002228,4.5568404,7.5140023,-4.208897,0.0,0.0,0.0,2.1802993,-0.089173794,-9.674826,0.008123996,0.2177546,2.7411773,0.00012880455,-0.0005984234,-0.00052624574,0.093726344,0.23040418,0.17736866
-4.51862001419,4.5568404,7.5140023,-4.208897,0.0,0.0,0.0,1.9965292,-0.11375222,-9.546758,0.00812201,0.21775661,2.741177,0.0018124189,-0.0014779324,-0.0028814445,0.093726344,0.23040418,0.17736866
-4.49865007401,4.5624347,7.5100183,-4.2059417,0.0,0.0,0.0,2.1320734,-0.053682547,-9.538845,0.008123508,0.21775278,2.7411773,0.00079473836,9.890393e-05,-0.0002724262,0.09158994,0.22843498,0.1697798
-4.47866010666,4.5624347,7.5100183,-4.2059417,0.0,0.0,0.0,2.1832764,-0.08675107,-9.626048,0.008128056,0.21775469,2.7411783,0.0023645186,0.0019530437,7.349678e-05,0.09158994,0.22843498,0.1697798
