seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.9985101223,3.0709739,7.01685,-2.1230862,0.0,0.0,0.0,2.102489,-0.20727631,-9.711177,0.0072945985,0.21440871,2.7409847,-0.0037146653,0.0019158717,0.0014774377,0.6246311,0.705807,0.8532826
-4.97849011421,3.0709739,7.01685,-2.1230862,0.0,0.0,0.0,1.9499829,-0.11977887,-9.373089,0.007293566,0.21438344,2.7409842,-0.008860453,-0.0020904127,0.0020456733,0.6246311,0.705807,0.8532826
-4.95849990845,3.0709739,7.01685,-2.1230862,0.0,0.0,0.0,2.111761,-0.13369372,-9.598102,0.0072828443,0.21438827,2.740982,-0.0042727427,0.0010626371,0.0005640551,0.6246311,0.705807,0.8532826
-4.93825006485,3.0725334,7.014959,-2.128268,0.0,0.0,0.0,2.0917387,-0.20360266,-9.465158,0.007281286,0.21440431,2.7409816,-0.009898237,0.0047169155,-0.0019843,0.62464625,0.7058346,0.8533363
-4.91851997375,3.0725334,7.014959,-2.128268,0.0,0.0,0.0,2.0430393,-0.04093527,-9.552266,0.0072872904,0.21438746,2.740983,-0.00831778,-0.0014632416,-0.0015080834,0.62464625,0.7058346,0.8533363
-4.89853000641,3.0695603,7.0185995,-2.1219175,0.0,0.0,0.0,2.1153126,0.016960347,-9.751213,0.0072990437,0.2143692,2.7409854,-0.0033226772,-0.0030187396,-0.002361294,0.62470824,0.7059221,0.8535338
-4.87853002548,3.0695603,7.0185995,-2.1219175,0.0,0.0,0.0,2.0897672,-0.035860367,-9.724462,0.0073101665,0.21439904,2.740988,-0.0022928945,0.0010005061,0.0022265825,0.62470824,0.7059221,0.8535338
-4.85854005814,3.0695603,7.0185995,-2.1219175,0.0,0.0,0.0,1.9325203,0.04699971,-9.485936,0.00731552,0.21437858,2.740989,0.0036289645,0.00051305955,0.0049517327,0.62470824,0.7059221,0.8535338
-4.83853006363,3.0711327,7.0187325,-2.1221724,0.0,0.0,0.0,2.0800009,-0.044114392,-9.663331,0.007319467,0.21437792,2.74099,0.007456493,0.0047139297,0.0012222285,0.62472576,0.70595324,0.85359156
-4.81855010986,3.0711327,7.0187325,-2.1221724,0.0,0.0,0.0,2.2805874,-0.12480579,-9.546943,0.0073173945,0.21440248,2.7409894,0.0063631316,0.0027139692,-0.00091116753,0.62472576,0.70595324,0.85359156
-4.7985599041,3.0696511,7.0174437,-2.124321,0.0,0.0,0.0,1.8711038,-0.089293934,-9.513122,0.007308975,0.21437821,2.7409875,0.007663596,-0.0025199612,-0.0039575426,0.6247425,0.70598227,0.8536488
-4.77855992317,3.0696511,7.0174437,-2.124321,0.0,0.0,0.0,2.1574707,-0.10246324,-9.461011,0.0072968258,0.2143904,2.740985,0.005211266,-0.00018479137,-0.0016009725,0.6247425,0.70598227,0.8536488
-4.75855994225,3.0696511,7.0174437,-2.124321,0.0,0.0,0.0,2.178969,-0.14313796,-9.421252,0.0072848885,0.21440087,2.7409825,0.0023349675,-0.0011273599,0.000885948,0.6247425,0.70598227,0.8536488
-4.73857998848,3.0700426,7.0176864,-2.127746,0.0,0.0,0.0,1.8900809,-0.3515607,-9.513858,0.0072844904,0.2143823,2.7409823,-0.0035603815,0.0002876349,0.0022350333,0.62475973,0.7060106,0.8537028
-4.71858000755,3.0700426,7.0176864,-2.127746,0.0,0.0,0.0,2.2404816,-0.23875454,-9.660674,0.0072812918,0.21438465,2.7409816,-0.016393274,0.0011023331,0.0039562755,0.62475973,0.7060106,0.8537028
-4.69859004021,3.0707765,7.0160823,-2.1275496,0.0,0.0,0.0,2.1018836,-0.12252176,-9.689487,0.007288119,0.21438865,2.740983,-0.013619074,-0.0025233736,-0.00039349883,0.6247756,0.7060394,0.85375845
-4.67860007286,3.0707765,7.0160823,-2.1275496,0.0,0.0,0.0,1.9606965,-0.12103411,-9.685623,0.007296198,0.21436346,2.7409847,-0.011748192,-0.0010600359,-0.0036815451,0.6247756,0.7060394,0.85375845
-4.65760993958,3.0676928,7.0156446,-2.1290371,0.0,0.0,0.0,2.0354047,0.019050412,-9.6060095,0.0072970875,0.21436492,2.740985,-0.009607249,0.0015013693,-0.00091665384,0.62479174,0.7060693,0.85381496
-4.63861012459,3.0676928,7.0156446,-2.1290371,0.0,0.0,0.0,2.138533,-0.02597112,-9.701673,0.007303823,0.21437962,2.7409866,-0.0013814603,0.0021934535,-0.00089680986,0.62479174,0.7060693,0.85381496
-4.61861991882,3.0676928,7.0156446,-2.1290371,0.0,0.0,0.0,1.9723471,-0.018902482,-9.58823,0.0073129404,0.21437956,2.7409885,-0.0012868477,0.003056653,0.00046397513,0.62479174,0.7060693,0.85381496
