seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.99740982056,5.6091075,6.5552397,-6.2907753,0.0,0.0,0.0,2.0250075,-0.0924286,-9.275412,0.0071952594,0.2143909,2.740963,0.0005276458,-0.00015157112,-0.002008945,0.4987275,0.78689855,0.9338647
-4.97847986221,5.6091075,6.5552397,-6.2907753,0.0,0.0,0.0,2.0639148,-0.04537146,-9.664825,0.0071976627,0.21437405,2.7409635,0.0036963408,-0.0061332476,-0.00014139438,0.4987275,0.78689855,0.9338647
-4.95848989487,5.6087976,6.55156,-6.2909837,0.0,0.0,0.0,2.1173422,-0.19788548,-9.886315,0.007191776,0.21438828,2.7409623,0.00078492874,0.0024200594,-0.0015794482,0.49873406,0.78691703,0.93389153
-4.93849992752,5.6087976,6.55156,-6.2909837,0.0,0.0,0.0,1.995032,-0.022163907,-9.287087,0.007188469,0.21438912,2.7409616,-0.0001817503,0.00020048438,-0.0004416614,0.49873406,0.78691703,0.93389153
-4.91849994659,5.609683,6.547493,-6.2931857,0.0,0.0,0.0,2.0556824,-0.10031493,-9.592187,0.0071904026,0.21437249,2.7409618,-0.00060969335,-0.0016785972,0.0014037371,0.4987405,0.7869343,0.9339177
-4.89850997925,5.609683,6.547493,-6.2931857,0.0,0.0,0.0,2.2006884,-0.18339694,-10.027084,0.007196731,0.21438469,2.7409632,-0.0051115253,0.0032020349,0.00035326916,0.4987405,0.7869343,0.9339177
-4.87850999832,5.609683,6.547493,-6.2931857,0.0,0.0,0.0,2.0567477,-0.018150281,-9.372859,0.0072066844,0.21437463,2.7409654,-0.0037531685,-0.0012447062,-0.00032039767,0.4987405,0.7869343,0.9339177
-4.85786986351,5.6106515,6.551101,-6.289552,0.0,0.0,0.0,1.9911977,0.00082481146,-9.5039015,0.0072114468,0.21437591,2.7409666,0.0003835493,-0.004151175,-0.00043569726,0.4987471,0.78695154,0.9339457
-4.83852982521,5.6106515,6.551101,-6.289552,0.0,0.0,0.0,2.18169,-0.007546435,-9.763479,0.007213745,0.21437275,2.740967,0.0015524825,0.003926606,-0.001278434,0.4987471,0.78695154,0.9339457
-4.81852984428,5.6106267,6.5527854,-6.290469,0.0,0.0,0.0,2.0668435,-0.07834434,-9.284347,0.0072114132,0.21437667,2.7409666,0.006112755,0.003069533,-0.0013070108,0.49875346,0.78696793,0.93397206
-4.79853987694,5.6106267,6.5527854,-6.290469,0.0,0.0,0.0,1.9547331,-0.106684506,-9.423839,0.007205786,0.21437739,2.7409654,0.004847476,-0.0040668333,0.0026536447,0.49875346,0.78696793,0.93397206
-4.77854990959,5.6106267,6.5527854,-6.290469,0.0,0.0,0.0,2.201318,-0.12670411,-9.851683,0.0072049946,0.21438262,2.7409651,-0.0010443119,0.0006576086,0.000870518,0.49875346,0.78696793,0.93397206
-4.75854992867,5.6078672,6.553583,-6.2928443,0.0,0.0,0.0,1.999494,-0.080628686,-9.459748,0.0072080614,0.21438302,2.7409658,0.0029524704,0.0017537192,-0.0004042769,0.4987623,0.7869835,0.9340051
-4.73855996132,5.6078672,6.553583,-6.2928443,0.0,0.0,0.0,2.0186741,-0.052504048,-9.444547,0.007207484,0.21436904,2.7409656,0.0067980285,-0.0033886086,0.00070914475,0.4987623,0.7869835,0.9340051
