seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.9984600544,6.5310836,5.8063893,7.672992,0.0,0.0,0.0,2.1207502,-0.2801924,-9.563906,0.008132335,0.21760292,2.7411788,0.0027329617,-4.7994592e-05,-0.0004636278,0.08530249,0.05664795,0.41503376
-4.97847008705,6.5310836,5.8063893,7.672992,0.0,0.0,0.0,2.0882888,-0.122741215,-9.538015,0.008128507,0.21760294,2.7411778,-0.0030820086,-0.0018363036,0.003259547,0.08530249,0.05664795,0.41503376
-4.95847010612,6.5303984,5.804978,7.67992,0.0,0.0,0.0,2.0466673,-0.053726573,-9.544117,0.008123767,0.21760555,2.7411768,-0.0035344171,-0.0004683466,0.004744273,0.08534782,0.056742508,0.4150985
-4.93847990036,6.5303984,5.804978,7.67992,0.0,0.0,0.0,2.1701267,-0.038273755,-9.58479,0.008123724,0.21760575,2.7411768,0.0017845546,0.00064402475,-0.003355233,0.08534782,0.056742508,0.4150985
-4.91848993301,6.5335793,5.8060365,7.676089,0.0,0.0,0.0,2.0989912,-0.12773813,-9.679838,0.00812414,0.21760686,2.7411768,0.0015727355,0.0008042204,-0.006077439,0.08539597,0.05683811,0.41516724
-4.89848995209,6.5335793,5.8060365,7.676089,0.0,0.0,0.0,2.1789644,-0.15619285,-9.565038,0.008124254,0.21760738,2.7411768,0.00014327682,0.0010747367,-0.0025820727,0.08539597,0.05683811,0.41516724
-4.87812995911,6.5335793,5.8060365,7.676089,0.0,0.0,0.0,2.0771878,-0.053156503,-9.496107,0.008125409,0.21760447,2.741177,-0.00020941842,0.0005202268,0.0030476244,0.08539597,0.05683811,0.41516724
-4.8585100174,6.5345464,5.805806,7.6744947,0.0,0.0,0.0,2.0537164,-0.12928626,-9.589646,0.00812367,0.21760479,2.7411768,-0.002421096,-0.00031568937,0.0042501185,0.08543957,0.056929614,0.41522965
-4.83851003647,6.5345464,5.805806,7.6744947,0.0,0.0,0.0,2.080262,-0.21473034,-9.652332,0.008121018,0.21760415,2.7411761,-0.004224696,-0.00030815802,0.001734947,0.08543957,0.056929614,0.41522965
-4.81852006912,6.536817,5.8062897,7.6753883,0.0,0.0,0.0,2.1418254,-0.10808219,-9.617119,0.008122681,0.21760418,2.7411766,-0.0030257814,0.0003851162,-0.0026586722,0.08549195,0.057016406,0.415292
