seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.99849009514,5.9697795,9.788143,-6.007589,0.0,0.0,0.0,2.082281,-0.10422296,-9.56009,0.007408122,0.21436948,2.741009,-0.0012572184,-0.00018818513,0.00022768263,0.605651,0.86680645,1.134581
-4.97850012779,5.9710255,9.786536,-6.0091095,0.0,0.0,0.0,2.0930252,-0.037833698,-9.573743,0.0074088387,0.21436833,2.7410092,-0.00037242196,9.1613445e-05,-0.0002488579,0.6056603,0.86681914,1.1346153
-4.95850992203,5.9710255,9.786536,-6.0091095,0.0,0.0,0.0,2.0804262,-0.053333424,-9.552937,0.0074108867,0.21436842,2.7410097,0.0013971172,-0.0007960974,-0.00034417553,0.6056603,0.86681914,1.1346153
-4.9385099411,5.972974,9.787336,-6.0111217,0.0,0.0,0.0,2.0617845,-0.08244875,-9.573568,0.007411768,0.21436608,2.7410097,0.0018380269,-0.000106130145,1.7205968e-05,0.60566956,0.8668316,1.1346537
-4.91851997375,5.972974,9.787336,-6.0111217,0.0,0.0,0.0,2.0951746,-0.0991395,-9.583224,0.0074124606,0.21436687,2.74101,0.00255424,0.0005840264,-0.00037881805,0.60566956,0.8668316,1.1346537
-4.89771008492,5.970512,9.7900095,-6.0076256,0.0,0.0,0.0,2.0809474,-0.07899963,-9.579055,0.007411244,0.21436399,2.7410097,0.0027100348,-0.00070243276,-0.00035336314,0.6056788,0.86684376,1.134689
-4.87853002548,5.970512,9.7900095,-6.0076256,0.0,0.0,0.0,2.07391,-0.08164105,-9.578446,0.007410456,0.2143633,2.7410095,0.004078212,-0.0007330881,0.0002497705,0.6056788,0.86684376,1.134689
-4.85854005814,5.970512,9.7900095,-6.0076256,0.0,0.0,0.0,2.100925,-0.103193924,-9.60282,0.007410778,0.2143617,2.7410095,0.0038237586,-0.0007097705,0.00050898903,0.6056788,0.86684376,1.134689
-4.83855009079,5.972241,9.789491,-6.0115566,0.0,0.0,0.0,2.0904567,-0.10698118,-9.588483,0.0074101714,0.21436156,2.7410095,0.003632791,0.00020772246,0.00035026664,0.60568815,0.8668563,1.1347257
-4.81855010986,5.972241,9.789491,-6.0115566,0.0,0.0,0.0,2.0837772,-0.10537748,-9.584756,0.007411125,0.21436238,2.7410097,0.0036152203,-0.00066082354,-0.00024312365,0.60568815,0.8668563,1.1347257
-4.79856014252,5.9693084,9.789847,-6.0093703,0.0,0.0,0.0,2.0748343,-0.110517025,-9.590703,0.007411481,0.214361,2.7410097,0.0023649172,-0.00010951749,-0.00077412615,0.6056985,0.8668699,1.1347722
-4.77855992317,5.9693084,9.789847,-6.0093703,0.0,0.0,0.0,2.07119,-0.104798965,-9.575493,0.007410417,0.21435983,2.7410095,0.0018301794,-0.000973459,0.0001647078,0.6056985,0.8668699,1.1347722
-4.75780010223,5.9693084,9.789847,-6.0093703,0.0,0.0,0.0,2.0800817,-0.10872068,-9.594541,0.007410479,0.2143596,2.7410095,0.0012991513,-0.00042643773,0.0011577723,0.6056985,0.8668699,1.1347722
-4.73857998848,5.9703264,9.789706,-6.008109,0.0,0.0,0.0,2.0675764,-0.12874739,-9.596737,0.007410428,0.21435934,2.7410095,0.0015142778,-0.00011740161,9.642166e-05,0.605709,0.86688274,1.1348109
-4.71858000755,5.9703264,9.789706,-6.008109,0.0,0.0,0.0,2.0846164,-0.10716417,-9.60942,0.007409282,0.21435681,2.7410092,0.00022484359,-0.00011879836,-0.0002613543,0.605709,0.86688274,1.1348109
-4.69859004021,5.97132,9.7877865,-6.015788,0.0,0.0,0.0,2.0707228,-0.087932765,-9.599795,0.0074097216,0.2143571,2.7410092,2.588551e-05,-0.0002704544,-0.00047369138,0.6057179,0.8668951,1.1348444
-4.67860007286,5.97132,9.7877865,-6.015788,0.0,0.0,0.0,2.0550148,-0.08731829,-9.609789,0.007411824,0.2143622,2.7410097,0.000640222,-0.00072451704,-2.4856814e-05,0.6057179,0.8668951,1.1348444
