seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.9984998703,4.492918,7.1242604,-3.884916,0.0,0.0,0.0,2.1066394,-0.033258036,-9.607089,0.0076725446,0.21692461,2.7410758,0.0020733085,-0.00032616104,-0.00019498424,0.10384508,0.14800376,0.23851575
-4.97850990295,4.4914465,7.1243305,-3.885972,0.0,0.0,0.0,2.0433323,-0.07642803,-9.5512905,0.0076657077,0.21691743,2.7410743,0.0064282594,-0.0010916134,-0.0018372308,0.10384795,0.14800882,0.23852368
-4.95850992203,4.4914465,7.1243305,-3.885972,0.0,0.0,0.0,2.1110592,-0.2007604,-9.595329,0.00766164,0.21691847,2.7410734,0.003678426,0.0021141104,-0.002020871,0.10384795,0.14800882,0.23852368
-4.93801999092,4.4914465,7.1243305,-3.885972,0.0,0.0,0.0,2.1029425,-0.18358263,-9.527508,0.007652636,0.21693577,2.7410715,-0.0016658965,0.0005321993,0.0012344708,0.10384795,0.14800882,0.23852368
-4.91852998734,4.49331,7.123107,-3.8827455,0.0,0.0,0.0,2.0946624,-0.12928432,-9.526753,0.00765035,0.21693255,2.741071,0.0004056353,-0.0002568409,-0.0014410163,0.103850596,0.14801358,0.23853102
-4.89853000641,4.49331,7.123107,-3.8827455,0.0,0.0,0.0,2.1516902,-0.20572597,-9.571876,0.0076562352,0.21692692,2.7410722,-0.0017495702,-0.0015563037,-0.0016669419,0.103850596,0.14801358,0.23853102
-4.87854003906,4.494528,7.123977,-3.880867,0.0,0.0,0.0,2.1093614,-0.13095653,-9.513337,0.0076552248,0.21693403,2.741072,-0.005650111,-0.00052475784,0.00079130847,0.10385367,0.14801791,0.23853871
-4.8585498333,4.494528,7.123977,-3.880867,0.0,0.0,0.0,2.0513027,-0.06911625,-9.499923,0.0076560006,0.21692763,2.7410722,-0.003731299,0.0003993254,0.003168696,0.10385367,0.14801791,0.23853871
-4.83854985237,4.494528,7.123977,-3.880867,0.0,0.0,0.0,2.1730032,-0.09418406,-9.64433,0.007660537,0.21691778,2.7410731,-0.0009699178,0.00084497535,0.0009040541,0.10385367,0.14801791,0.23853871
-4.81855988503,4.494754,7.1242146,-3.880448,0.0,0.0,0.0,2.1389325,-0.09269848,-9.637763,0.007672714,0.21692967,2.7410758,0.0017353123,-0.00350038,-0.00505889,0.103856355,0.14802225,0.2385462
-4.7985599041,4.494754,7.1242146,-3.880448,0.0,0.0,0.0,1.9895233,-0.020010397,-9.625734,0.0076792357,0.21691363,2.7410772,0.00285083,-0.0022294621,-0.00085622503,0.103856355,0.14802225,0.2385462
-4.77851986885,4.496371,7.1257806,-3.8790863,0.0,0.0,0.0,2.1872687,-0.01771388,-9.5194435,0.007676572,0.21692502,2.7410767,0.0074639576,0.0011011696,0.0029342643,0.10385929,0.14802702,0.23855446
-4.75855994225,4.496371,7.1257806,-3.8790863,0.0,0.0,0.0,2.1367583,-0.1526677,-9.620028,0.007677993,0.21692607,2.741077,0.009504601,-0.00018784299,0.0026483398,0.10385929,0.14802702,0.23855446
-4.73855996132,4.496371,7.1257806,-3.8790863,0.0,0.0,0.0,2.0393946,-0.28322238,-9.674603,0.0076774512,0.21691816,2.741077,0.00525515,0.0013770679,-1.920011e-05,0.10385929,0.14802702,0.23855446
