seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.99857997894,4.424244,7.1065254,-3.9288447,0.0,0.0,0.0,2.1754303,-0.13305698,-9.6003065,0.008118948,0.21839908,2.7411788,-0.0076061743,0.00061797193,0.0025245042,0.045058466,0.054393798,0.09682589
-4.97857999802,4.4287376,7.1083703,-3.9319172,0.0,0.0,0.0,2.2797892,0.09305671,-9.625614,0.0081239315,0.21838954,2.74118,-0.0052480106,-0.0042307563,0.0030651633,0.045176767,0.054574147,0.09716691
-4.95859003067,4.4287376,7.1083703,-3.9319172,0.0,0.0,0.0,1.9623132,-0.041941866,-9.545353,0.008138278,0.21838714,2.741183,-0.00019065199,0.0020865924,-0.0023990152,0.045176767,0.054574147,0.09716691
-4.93860006332,4.4287376,7.1083703,-3.9319172,0.0,0.0,0.0,2.1931334,-0.06729179,-9.514028,0.008133253,0.21836923,2.7411819,0.0029879112,0.0012116604,-0.004267575,0.045176767,0.054574147,0.09716691
-4.9186000824,4.4298854,7.10961,-3.9316258,0.0,0.0,0.0,2.206061,-0.13063109,-9.6399555,0.008123304,0.21839233,2.7411797,0.0035284846,-0.0034279595,0.0010290511,0.04535465,0.05479556,0.09757969
-4.89861011505,4.4298854,7.10961,-3.9316258,0.0,0.0,0.0,2.0091584,-0.25719166,-9.64666,0.008120349,0.21839723,2.7411792,-0.0030828654,0.00042896083,0.0025118107,0.04535465,0.05479556,0.09757969
-4.87861990929,4.4289,7.1096973,-3.932845,0.0,0.0,0.0,2.0643072,0.020352542,-9.45171,0.00813039,0.21836612,2.7411811,-0.0016369575,0.00339729,0.001260901,0.04547077,0.05497737,0.09789885
-4.85861992836,4.4289,7.1096973,-3.932845,0.0,0.0,0.0,2.2271202,-0.07295537,-9.544786,0.008133893,0.21838184,2.741182,0.00410931,-0.0031464656,-0.0022053695,0.04547077,0.05497737,0.09789885
-4.83861994743,4.4289,7.1096973,-3.932845,0.0,0.0,0.0,2.092152,-0.20006958,-9.623355,0.00812045,0.21838614,2.7411792,0.000804628,0.0009415335,-0.0017542305,0.04547077,0.05497737,0.09789885
-4.81862998009,4.4281707,7.1090965,-3.930863,0.0,0.0,0.0,2.0886142,-0.058541436,-9.483324,0.008123707,0.21838507,2.7411797,-0.0011069704,-0.001799414,0.001475849,0.045565747,0.05515567,0.09821812
