seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.99880003929,4.4266047,7.1208644,-3.9485123,0.0,0.0,0.0,2.2065558,-0.15205152,-9.731915,0.00762779,0.21649992,2.7410645,-0.0015917455,-0.0022979663,-0.0038465594,0.026564458,0.03686573,0.08143766
-4.9787800312,4.4266047,7.1208644,-3.9485123,0.0,0.0,0.0,1.9480896,-0.018733792,-9.435847,0.0076167462,0.21649206,2.7410622,-0.0027720819,-0.0009967731,-0.0040091695,0.026564458,0.03686573,0.08143766
-4.95881009102,4.4279304,7.12084,-3.9497564,0.0,0.0,0.0,2.0934756,0.07457603,-9.415964,0.007615286,0.21648923,2.7410617,-0.0016256773,0.0028297016,0.0018100695,0.026708312,0.037100468,0.08179535
-4.93880009651,4.4279304,7.12084,-3.9497564,0.0,0.0,0.0,2.2388036,-0.071173295,-9.635741,0.0076163914,0.21649249,2.741062,-0.0026799552,0.0019181027,0.004304516,0.026708312,0.037100468,0.08179535
-4.91881990433,4.4279304,7.12084,-3.9497564,0.0,0.0,0.0,2.0388906,-0.20957819,-9.610075,0.007609944,0.2164925,2.7410605,-0.0014459667,0.00010283731,0.0012448804,0.026708312,0.037100468,0.08179535
-4.89859986305,4.428506,7.1201406,-3.9466712,0.0,0.0,0.0,2.0265996,-0.24787445,-9.601904,0.0075984388,0.2164893,2.741058,-0.0059711193,-0.0018915376,0.00032899517,0.02684552,0.037321236,0.08213476
-4.87883996964,4.428506,7.1201406,-3.9466712,0.0,0.0,0.0,2.1105561,-0.12797298,-9.579752,0.0076027317,0.21648963,2.741059,-0.005223911,0.00039118435,-0.0018819718,0.02684552,0.037321236,0.08213476
-4.85883998871,4.426671,7.1186814,-3.9502559,0.0,0.0,0.0,2.1865857,-0.02631171,-9.4552965,0.0076241116,0.2164644,2.7410636,-0.0003854252,0.0008433088,-0.002756036,0.026996957,0.037562836,0.08250912
-4.83885002136,4.426671,7.1186814,-3.9502559,0.0,0.0,0.0,1.9376945,-0.1728436,-9.581496,0.0076363324,0.21647657,2.7410662,-0.0012354306,0.00022461594,0.0014541395,0.026996957,0.037562836,0.08250912
-4.81885004044,4.426671,7.1186814,-3.9502559,0.0,0.0,0.0,2.2107577,-0.10080494,-9.747179,0.007638847,0.21649763,2.741067,-0.004803476,-0.00018045362,0.0002563696,0.026996957,0.037562836,0.08250912
-4.79886007309,4.4258423,7.121802,-3.9515984,0.0,0.0,0.0,2.1243026,0.13999853,-9.640872,0.0076434626,0.2164656,2.7410676,-0.002480308,-0.0039752,0.00023284585,0.02713958,0.037802268,0.0828678
-4.77886986732,4.4258423,7.121802,-3.9515984,0.0,0.0,0.0,1.9700687,0.111328796,-9.431795,0.00764392,0.21645638,2.741068,0.008821229,0.0002393302,0.0013374657,0.02713958,0.037802268,0.0828678
-4.75797986984,4.427101,7.120101,-3.9494393,0.0,0.0,0.0,2.162347,-0.11875026,-9.5628195,0.0076309238,0.21646862,2.741065,0.013738172,0.00193641,-0.00018549686,0.027279517,0.03802574,0.083212405
-4.73887991905,4.427101,7.120101,-3.9494393,0.0,0.0,0.0,2.1911151,-0.34442055,-9.642347,0.007617397,0.21648242,2.7410622,0.007951344,-0.0021478722,0.0011014005,0.027279517,0.03802574,0.083212405
-4.71888995171,4.427101,7.120101,-3.9494393,0.0,0.0,0.0,1.9947333,-0.2711976,-9.551981,0.007613223,0.21646546,2.7410612,-0.001489325,-0.0006171492,-0.0006677444,0.027279517,0.03802574,0.083212405
