flight_id,air_temperature,battery_serial_number,body_serial_number,commit,launch_airspeed,launch_groundspeed,launch_timestamp,preflight_voltage,rel_humidity,static_pressure,wind_direction,wind_magnitude,wing_serial_number
16991,23.524990292482823,15SPJJJ10060032,577348835962150933,5c504d9a16,32.759796142578125,30.06700168453503,2018-09-07 09:08:24 CAT,32.04608917236328,69.67500987239964,80720.52362656874,-35.44828908247394,3.8155485593549967,15SPJJJ11024054
16994,26.25,15SPJJJ09036021,577209618523082792,5c504d9a16,31.783672332763672,30.125065170024037,2018-09-07 10:44:06 CAT,31.80625343322754,63.3,80752.48902942764,-78.87145398961954,2.61161279894759,15SPJJJ09031032
16995,26.824989280492666,15SPJJJ10008029,577350132807368710,5c504d9a16,32.58060836791992,30.241134276766743,2018-09-07 10:59:36 CAT,32.2880859375,54.75,80620.77484408731,-55.05993160740577,2.519565984578025,15SPJJJ09010032
16996,27.55,15SPJJJ09018015,577209618523082792,5c504d9a16,31.338623046875,30.351413301544223,2018-09-07 11:30:28 CAT,32.25675582885742,58.3,80665.3771260656,-99.38118213298924,1.8339740981066288,15SPJJJ09032034
17004,26.85,15SPJJJ10050049,577350132840857611,5c504d9a16,34.927005767822266,30.717100985817968,2018-09-07 13:31:06 CAT,32.255672454833984,52.35,80420.51111975539,-76.53362255657984,3.483761015171466,15SPJJJ09010032
17007,28.700000000000003,15SPJJJ10056048,577348835962155029,5c504d9a16,30.395076751708984,30.016709226909846,2018-09-07 13:46:26 CAT,32.19625473022461,55.650000000000006,80452.35895975758,-25.969077777769407,0.9530065663007381,15SPJJJ09032034
17012,30.1,15SPJJJ10027028,577350132807348254,5c504d9a16,32.60261535644531,29.736680477790927,2018-09-07 14:29:53 CAT,32.31725311279297,49.650000000000006,80290.7442350068,-57.45658318288508,2.5187421660983835,15SPJJJ09010032
17013,28.200000000000003,15SPJJJ10018016,577350132840857611,5c504d9a16,30.384933471679688,30.37840055631502,2018-09-07 15:46:19 CAT,31.96722412109375,57.3,80273.50433381967,-138.14415730143148,1.2100520986835253,15SPJJJ09021032
17014,25.1,15SPJJJ10048030,577348835962155029,5c504d9a16,33.47297668457031,30.269289923559047,2018-09-07 16:32:34 CAT,32.14223861694336,52.5,80364.91926886568,-56.69996269593988,4.534880540205449,15SPJJJ09032034
17016,24.950000000000003,15SPJJJ10022048,577348835962150933,5c504d9a16,31.195945739746094,29.13363903283056,2018-09-07 17:25:28 CAT,32.137916564941406,56.77502878006956,80285.77140130922,-58.68261761978302,1.789977912527401,15SPJJJ09021032
17019,24.800000000000004,15SPJJJ10050016,577350132807348254,5c504d9a16,31.79422950744629,29.39290873516759,2018-09-07 17:35:25 CAT,32.37451171875,48.05,80297.80416569604,-56.06243486642512,2.786979952235627,15SPJJJ09010032
17020,24.6,15SPJJJ10005031,577350132840857611,5c504d9a16,29.93860626220703,29.39195341689854,2018-09-07 17:38:12 CAT,32.0363655090332,48.550000000000004,80378.31213963898,-86.01535338736569,2.5499559800985687,15SPJJJ11049056
17022,23.75,15SPJJJ10021047,577209618523082792,5c504d9a16,29.98642921447754,29.19019677311288,2018-09-07 17:45:28 CAT,32.24271011352539,54.85,80375.34035132526,-92.24377939973958,2.725003349102731,15SPJJJ09032034
17025,24.200000000000003,15SPJJJ10029029,577348835962155029,5c504d9a16,32.90127944946289,29.744619664983954,2018-09-08 08:50:00 CAT,31.905643463134766,59.1,80716.44614959667,4.465526988202923,3.132104556957086,15SPJJJ11049056
17026,24.800000000000004,15SPJJJ09010022,577350132840857611,5c504d9a16,35.045074462890625,30.536604881281338,2018-09-08 09:07:03 CAT,32.19625473022461,62.300000000000004,80708.14486673308,-36.199484868843314,3.5118769566042998,15SPJJJ09011032
17028,26.25,15SPJJJ10012034,577348835962150933,5c504d9a16,34.08524703979492,29.8621775363079,2018-09-08 10:47:11 CAT,31.704700469970703,58.85000000000001,80676.95461375677,-13.329505971586233,3.1914515324212354,15SPJJJ09011032
17029,28.450000000000003,15SPJJJ10052026,577209618523082792,5c504d9a16,30.732606887817383,30.042093367213866,2018-09-08 13:36:27 CAT,31.661487579345703,47.800000000000004,80487.15225321203,-81.29874430853945,2.1239332861248785,15SPJJJ11049056
17030,29.324998649748558,15SPJJJ10030028,577209618523082792,5c504d9a16,34.297115325927734,29.902447069182664,2018-09-08 15:42:35 CAT,32.20705795288086,52.12500143475823,80320.04688195522,-96.51284872597601,3.9301255042079766,15SPJJJ09011032
17031,29.400000000000002,15SPJJJ09017016,577350132840857611,5c504d9a16,31.310199737548828,30.27293567322766,2018-09-08 15:58:57 CAT,32.25027084350586,49.650000000000006,80244.40102138398,-87.69075097136916,1.5690956124248863,15SPJJJ09032034
17033,29.5,15SPJJJ11059037,577348835962155029,5c504d9a16,32.82642364501953,30.311367192035462,2018-09-08 16:03:38 CAT,32.21894073486328,44.050000000000004,80378.88673760183,-24.217011388261888,1.8703081648847655,15SPJJJ11049056
17035,26.450000000000003,15SPJJJ10023027,577348835962155029,5c504d9a16,30.73513412475586,30.23959728244569,2018-09-08 17:05:35 CAT,32.213539123535156,45.75,80375.64960817392,-48.93213105371174,0.9115183252241623,15SPJJJ11049056
17038,24.950000000000003,15SPJJJ09010022,577350132840857611,5c504d9a16,31.15373992919922,30.178408191688064,2018-09-08 17:31:18 CAT,32.2880859375,52.45,80291.40102320866,-82.47065434380067,2.18238377125702,15SPJJJ09032034
17043,24.25,15SPJJJ10050049,577350132840857611,5c504d9a16,30.42394256591797,30.634657497739166,2018-09-08 18:28:22 CAT,31.636640548706055,51.900000000000006,80346.43252412388,-111.47118197923206,2.3692767744060985,15SPJJJ09032034
17044,24.150000000000002,15SPJJJ10008029,577348835962155029,5c504d9a16,31.89321517944336,30.19561417931813,2018-09-08 18:41:04 CAT,32.412322998046875,54.650000000000006,80375.85842918842,-84.85595021075571,1.2946494016789623,15SPJJJ09011032
17045,23.450000000000003,15SPJJJ09036021,577209618523082792,5c504d9a16,32.609745025634766,29.982325034218487,2018-09-08 18:51:50 CAT,31.973705291748047,54.150000000000006,80354.74632628627,-73.88131212156063,3.1331823899998588,15SPJJJ09021032
17055,29.900000000000002,15SPJJJ10018016,577348835962150933,5c504d9a16,33.45732498168945,30.130429688226638,2018-09-09 11:33:10 CAT,32.29672622680664,54.85000016899417,80589.93081715835,-118.69940005137467,2.143154004865822,15SPJJJ09032034
17056,29.9,15SPJJJ10027028,577209618523082792,5c504d9a16,29.093830108642578,30.254089869423066,2018-09-09 11:37:51 CAT,31.711183547973633,58.3,80586.66840847307,-132.87869737780704,3.073540804814343,15SPJJJ11024054
17057,30.35,15SPJJJ10048030,577350132840857611,5c504d9a16,33.937904357910156,29.748675918408622,2018-09-09 11:51:21 CAT,31.836502075195312,48.650000000000006,80661.28728727093,-80.79263973790543,2.6674897384425584,15SPJJJ11049056
17058,28.6,15SPJJJ10054027,577209618523082792,5c504d9a16,32.169647216796875,29.86679515744034,2018-09-09 13:01:05 CAT,32.28376388549805,57.900000000000006,80495.12641691754,-52.851630213563666,2.6861263199980536,15SPJJJ11024054
17059,28.25,15SPJJJ09018015,577348835962150933,5c504d9a16,31.68564224243164,29.837039509139345,2018-09-09 14:02:06 CAT,32.26215744018555,45.75,80471.9680316885,-28.82826903140127,2.3590566847882832,15SPJJJ11049056
17061,33.7,15SPJJJ10050016,577209618523082792,5c504d9a16,30.385650634765625,30.34747288460524,2018-09-09 15:31:29 CAT,32.215702056884766,54.0866049965839,80279.67075230007,-81.82913594203636,1.8783985375439929,15SPJJJ11024054
17065,29.5,15SPJJJ10005031,577209618523082792,5c504d9a16,32.88927459716797,30.008202181461968,2018-09-09 16:32:29 CAT,32.16276550292969,52.475023715983305,80294.75851987739,-36.87626914859374,2.1109517068592507,15SPJJJ09021032
17067,29.5,15SPJJJ10012034,577350132840857611,5c504d9a16,32.13079833984375,30.10083558102955,2018-09-09 16:40:11 CAT,32.15304183959961,44.150000000000006,80371.62262736447,-48.907422472895014,2.1629083460734213,15SPJJJ11049056
17074,24.5,15SPJJJ10018016,577350132840857611,5c504d9a16,31.116058349609375,30.20051786469577,2018-09-09 17:32:44 CAT,32.223262786865234,48.150000000000006,80359.90367146423,-52.55239333304237,1.6201482936794072,15SPJJJ11049056
17075,24.975019243728514,15SPJJJ10048030,577209618523082792,5c504d9a16,31.789287567138672,30.206266598355924,2018-09-09 17:44:24 CAT,32.19841766357422,53.5,80358.30585485885,-21.7605065040217,1.4640337190960864,15SPJJJ09021032
17076,24.55,15SPJJJ10056048,577348835962150933,5c504d9a16,30.92853355407715,30.126143428992446,2018-09-09 17:49:57 CAT,32.2513542175293,53.5,80316.873871034,-50.270416818795084,0.9872156536373634,15SPJJJ09011032
17084,22.624994176373384,15SPJJJ09013015,577209618523082792,5c504d9a16,32.457191467285156,30.21386454227474,2018-09-09 19:05:54 CAT,31.791128158569336,53.800000000000004,80428.74460496362,-62.44131215523887,3.1756541486309597,15SPJJJ09032034
17087,20.25,15SPJJJ10030028,577209618523082792,5c504d9a16,29.619863510131836,30.34452609649696,2018-09-10 07:04:47 CAT,32.18437194824219,67.6,80577.43748496924,-152.39149623188138,1.2718481366081096,15SPJJJ09032034
17091,22.400000000000002,15SPJJJ09010022,577350132790558758,5c504d9a16,31.01344108581543,30.110749056708965,2018-09-10 08:05:27 CAT,32.226505279541016,66.7,80662.38126191832,-100.8404856525522,2.1935614148650635,15SPJJJ09011032
17093,26.85,15SPJJJ09018015,577350132807356452,5c504d9a16,30.18534278869629,29.742272350855604,2018-09-10 09:55:58 CAT,32.269718170166016,60.650000000000006,80810.46094712763,-55.336103961086884,0.9909950672043355,15SPJJJ11049056
17094,29.400000337776014,15SPJJJ10018016,577348835962032159,5c504d9a16,35.08681869506836,29.972702692828104,2018-09-10 12:08:22 CAT,32.28700256347656,60.80000033777602,80525.70824390574,-62.19175735217226,1.3510603746745073,15SPJJJ09021032
17095,31.85,15SPJJJ10030028,577350132840894487,5c504d9a16,32.05362319946289,30.27656128865348,2018-09-10 14:51:22 CAT,31.891599655151367,56.7,80281.59932251395,-32.72607015791905,2.554358293148791,15SPJJJ11024054
17096,32.65,15SPJJJ10008029,577209618523082792,5c504d9a16,32.87625503540039,29.659035527507665,2018-09-10 14:57:24 CAT,32.32697677612305,50.95,80292.97536250188,-27.731449935730627,1.7832077784696225,15SPJJJ09032034
17097,19.07499341773126,15SPJJJ10040016,577348835962150933,5c504d9a16,34.932376861572266,29.834177554954717,2018-09-10 16:24:36 CAT,32.17789077758789,56.14998683546252,80366.67915147329,-1.1876481958794989,3.069974057892515,15SPJJJ09021032
17098,19.300000000000004,15SPJJJ09036021,577348835962032159,5c504d9a16,32.731258392333984,29.83364501393089,2018-09-10 16:31:15 CAT,32.23298645019531,57.55,80356.41355592075,-3.539313100333507,4.059209050045665,15SPJJJ09011032
17099,19.75,15SPJJJ10007045,577350132840857611,5c504d9a16,31.351539611816406,30.64513511576951,2018-09-10 16:35:53 CAT,32.49226760864258,58.5,80421.28190637876,8.256046124604302,3.081747797852247,15SPJJJ09043062
17100,19.724990799591932,15SPJJJ10054027,577350132790558758,5c504d9a16,29.989957809448242,30.172137292179414,2018-09-10 16:40:04 CAT,32.09686279296875,55.35,80399.58171569915,-61.892882778272316,1.7043539043407343,15SPJJJ11049056
17101,20.25,15SPJJJ10023027,577209618523082792,5c504d9a16,28.43287467956543,30.80379180015647,2018-09-10 16:50:14 CAT,32.31077194213867,64.95,80316.286409298,-160.22016253333476,1.0424623352285198,15SPJJJ11024054
17102,20.900000000000002,15SPJJJ10050049,577350132840894487,5c504d9a16,28.960346221923828,30.225544951721,2018-09-10 16:56:58 CAT,32.191932678222656,56.400000000000006,80250.86916730076,-165.23240508361263,0.6824436219670955,15SPJJJ09052035
17103,22.200000000000003,15SPJJJ10060032,577350132807356452,5c504d9a16,29.550535202026367,30.455236346665803,2018-09-10 17:02:05 CAT,32.00719451904297,57.05,80378.28585611803,-85.3874141180691,0.26736941681814735,15SPJJJ09043062
17105,21.650000000000002,15SPJJJ11059037,577350132840857611,5c504d9a16,29.630117416381836,30.82847308194526,2018-09-10 17:39:14 CAT,31.733869552612305,61.85,80340.60604290389,-143.3975039331066,1.8460121600444375,15SPJJJ11024054
17107,20.75,15SPJJJ10019016,577350132790558758,5c504d9a16,28.151031494140625,30.39629535728429,2018-09-10 17:53:11 CAT,32.21678161621094,57.0,80241.28419127145,-149.2496057287549,2.0685660964609474,15SPJJJ09052035
17108,20.6,15SPJJJ10021047,577350132840894487,5c504d9a16,28.81106185913086,30.672938682510974,2018-09-10 18:03:18 CAT,32.34858322143555,58.800000000000004,80432.94115397631,-176.13489801206418,1.4566544048359982,15SPJJJ09043062
17109,21.25,15SPJJJ10052026,577350132807356452,5c504d9a16,28.469388961791992,30.350077450643653,2018-09-10 18:12:25 CAT,32.26539611816406,54.85,80470.9981862011,-159.07861393917798,1.830128814793549,15SPJJJ11049056
17110,20.85,15SPJJJ10027028,577348835962032159,5c504d9a16,30.500185012817383,30.284765578961846,2018-09-10 18:34:52 CAT,31.748994827270508,60.650000000000006,80431.49109529085,-127.27264515606245,4.033631065517946,15SPJJJ09032034
17112,22.700000000000003,15SPJJJ10050016,577350132790558758,5c504d9a16,32.973121643066406,30.050799239455515,2018-09-11 07:44:45 CAT,31.647443771362305,64.7,80633.14750589151,-33.3115371833308,2.7020894206847226,15SPJJJ09021032
17113,22.65,15SPJJJ10012034,577348835962032159,5c504d9a16,31.65558433532715,29.90126572441343,2018-09-11 07:59:21 CAT,31.94561767578125,69.45,80608.96995511996,-39.139749470818344,2.036904133576164,15SPJJJ11024054
17114,23.925028189890682,15SPJJJ10048030,577350132840894487,5c504d9a16,32.009586334228516,30.412430433840033,2018-09-11 08:03:06 CAT,32.03420639038086,64.47502852719421,80570.85322309798,-30.8821496174612,2.244971202266746,15SPJJJ09052035
17115,21.9,15SPJJJ10005031,577350132840857611,5c504d9a16,33.191131591796875,30.370580895007638,2018-09-11 08:12:40 CAT,31.66472816467285,66.25,80726.20975333503,-38.68559228251293,2.735824502389584,15SPJJJ09043062
17119,25.050000000000004,15SPJJJ10050016,577209618523082792,5c504d9a16,32.31294250488281,29.966989305048948,2018-09-11 09:39:10 CAT,32.33562088012695,64.8,80844.07110680435,-44.957302690547436,2.642240599663126,15SPJJJ11049056
17120,25.125007006818947,15SPJJJ10029029,577350132840894487,5c504d9a16,31.114246368408203,29.87362093517354,2018-09-11 10:26:36 CAT,32.423126220703125,64.82500709128863,80658.05674789767,-16.016762045930314,2.022907405669061,15SPJJJ09052035
17121,26.700000000000003,15SPJJJ09013015,577350132840857611,5c504d9a16,32.9120979309082,29.887799009420448,2018-09-11 10:31:49 CAT,32.215702056884766,64.15,80787.30635036677,-19.60383366722494,2.648794586198357,15SPJJJ09043062
17122,27.55,15SPJJJ10022048,577350132790558758,5c504d9a16,33.78630065917969,29.387475256421567,2018-09-11 10:35:23 CAT,32.17356872558594,63.0,80696.45071917381,-40.693959843144704,2.36747823504689,15SPJJJ09032034
17123,26.975007681094326,15SPJJJ09010022,577348835962032159,5c504d9a16,31.43435287475586,29.209283116931534,2018-09-11 11:00:54 CAT,32.31401062011719,64.49999966213952,80591.17511542057,-32.74802054630816,2.2224631768903884,15SPJJJ09025064
17124,26.9,15SPJJJ10040016,577350132790558758,5c504d9a16,33.13798904418945,28.375101533120404,2018-09-11 11:10:13 CAT,32.19517517089844,59.3,80626.47583247013,-49.030679639765125,1.7918389494789242,15SPJJJ11048054
17125,26.700000000000003,15SPJJJ09036021,577350132840894487,5c504d9a16,29.118518829345703,28.670391861799125,2018-09-11 11:27:43 CAT,32.17572784423828,61.95,80714.66926616622,-30.276618214387106,1.976094571441975,15SPJJJ11049056
17126,28.5,15SPJJJ11059037,577350132840857611,5c504d9a16,31.26279067993164,28.441709994342027,2018-09-11 12:31:23 CAT,32.27511978149414,61.39996278268477,80522.31455225573,-36.21322956234043,0.41954178331229663,15SPJJJ09032034
17128,34.6,15SPJJJ10022048,577348835962032159,5c504d9a16,29.36326789855957,27.548898806698837,2018-09-11 13:50:00 CAT,32.27079772949219,57.3,80274.30235604744,-10.683080697853129,2.128203300617822,15SPJJJ09052035
17130,32.05,15SPJJJ10054027,577350132840857611,5c504d9a16,29.17143440246582,27.692286241673894,2018-09-11 14:09:32 CAT,32.21894073486328,57.52501012373373,80298.34972195476,-60.635443630547854,1.8536235929627103,15SPJJJ09025064
17134,19.650000000000002,15SPJJJ10048030,577350132840857611,5c504d9a16,32.596656799316406,30.347506461550832,2018-09-11 18:06:02 CAT,32.05581283569336,61.3,80380.57119507618,-43.555406734458415,2.59798617502624,15SPJJJ09052035
17136,18.75,15SPJJJ10027028,577350132840894487,5c504d9a16,31.740800857543945,30.221627541530708,2018-09-11 18:54:21 CAT,32.048248291015625,63.650000000000006,80567.42465506059,129.65523804521195,1.8796991749343714,15SPJJJ09043062
17139,22.65,15SPJJJ10022048,577350132840894487,5c504d9a16,32.03879928588867,30.212306037373526,2018-09-12 07:34:11 CAT,32.11090850830078,66.5,80524.66074776823,-1.6464001221926547,2.0215997171653415,15SPJJJ09052035
17140,23.25,15SPJJJ09017016,577350132840857611,5c504d9a16,32.82465362548828,30.152643253269666,2018-09-12 07:40:49 CAT,32.30320739746094,65.55000000000001,80687.1942537757,-1.8967724963970567,2.6392558367906394,15SPJJJ09043062
17141,25.0,15SPJJJ10018016,577348835962032159,5c504d9a16,31.534793853759766,30.025920794124787,2018-09-12 07:53:36 CAT,32.115230560302734,61.55,80692.20897701712,-14.64919634445578,2.9268354383864406,15SPJJJ11049056
17144,22.800000000000004,15SPJJJ09010022,577350132840894487,5c504d9a16,33.18634796142578,30.120635126562007,2018-09-12 08:15:15 CAT,32.25027084350586,66.45,80590.3579966596,-5.4937215610092975,3.528144281943317,15SPJJJ09052035
17145,24.05,15SPJJJ09036021,577350132840857611,5c504d9a16,34.58137130737305,29.843803810948682,2018-09-12 08:55:56 CAT,32.12171173095703,64.35,80563.51138714957,-12.857783202578068,5.275388793975302,15SPJJJ09052035
17146,24.5,15SPJJJ10048030,577350132840894487,5c504d9a16,33.96658706665039,29.57980000283999,2018-09-12 09:03:07 CAT,32.1011848449707,64.12499417645121,80690.8192718835,-10.239764766567518,3.783018890340057,15SPJJJ09043062
17147,23.85,15SPJJJ10040016,577350132790558758,5c504d9a16,32.08388137817383,29.834601239250254,2018-09-12 09:13:46 CAT,32.182212829589844,61.400000000000006,80777.44109095393,-16.475939265550494,4.1461343725620505,15SPJJJ11049056
17148,26.550000000000004,15SPJJJ10012034,577348835962032159,5c504d9a16,32.73052978515625,29.787639764929303,2018-09-12 10:22:00 CAT,32.129276275634766,58.02499477014365,80751.77336118459,-34.904700694106786,4.083093678884494,15SPJJJ11049056
17150,26.75,15SPJJJ09010022,577350132807368710,5c504d9a16,33.9588508605957,29.778077571143406,2018-09-12 11:57:41 CAT,31.87863540649414,62.35000050669146,80643.67728356372,-43.33254630108983,2.9852745005274866,15SPJJJ09043062
17151,29.65,15SPJJJ10022048,577350132807348254,5c504d9a16,33.814453125,30.09764148541062,2018-09-12 12:01:31 CAT,32.193016052246094,60.47499172755454,80474.6852398975,-39.4031186394124,3.2225290574500556,15SPJJJ09052035
17152,30.9,15SPJJJ09018015,577350132790558758,5c504d9a16,32.201698303222656,30.202473220048834,2018-09-12 12:09:06 CAT,32.291324615478516,57.0,80470.6109664806,-66.83947757632833,2.85551610967235,15SPJJJ09025064
17155,27.700000000000003,15SPJJJ10022048,577350132807368710,5c504d9a16,30.849618911743164,29.925423034686336,2018-09-12 15:24:56 CAT,32.23514938354492,57.650000000000006,80391.63414876033,-52.28714291676126,1.684993466458017,15SPJJJ09028034
17157,27.35,15SPJJJ09010022,577350132840857611,5c504d9a16,31.156631469726562,30.35396528467112,2018-09-12 16:03:41 CAT,32.356143951416016,60.85000000000001,80377.88963889841,-76.88474380794041,2.217296779474158,15SPJJJ09043062
17160,27.25,15SPJJJ10012034,577350132790558758,5c504d9a16,31.74608612060547,29.956925203044076,2018-09-12 16:07:26 CAT,32.113067626953125,52.575012659789856,80395.20698216018,-56.920556018883055,2.3098277547450063,15SPJJJ11049056
17161,28.5,15SPJJJ09017016,577350132840894487,5c504d9a16,33.1427001953125,30.051706906617618,2018-09-12 16:25:56 CAT,32.0277214050293,45.80000387970906,80282.11011747258,-39.383781703086065,2.4970023238287897,15SPJJJ09010032
17162,25.800000000000004,15SPJJJ09018015,577350132807348254,5c504d9a16,36.92919921875,29.610422121909338,2018-09-12 16:58:38 CAT,32.191932678222656,58.5,80252.83703816269,-56.52143106104275,7.466192556555467,15SPJJJ09052035
17163,20.35,15SPJJJ10040016,577350132790558758,5c504d9a16,30.239614486694336,30.21642865074515,2018-09-12 17:23:27 CAT,31.73603057861328,55.10000000000001,80493.75536572812,-109.68199745124555,0.9403837775581689,15SPJJJ11049056
17164,19.85,15SPJJJ10050016,577350132807368710,5c504d9a16,29.421632766723633,30.538668461882164,2018-09-12 17:31:46 CAT,32.07417678833008,60.7,80509.39687729842,166.62510343897966,1.7613523459577647,15SPJJJ09028034
17165,25.700000000000003,15SPJJJ10012034,577350132840894487,5c504d9a16,30.894086837768555,30.243607425467843,2018-09-13 09:46:08 CAT,32.0277214050293,67.55,80609.97113077056,-60.98120517415375,1.4827815691202464,15SPJJJ09052035
17166,29.5,15SPJJJ09036021,577350132790558758,5c504d9a16,32.156532287597656,29.834290796593063,2018-09-13 11:08:59 CAT,32.16816711425781,62.6,80547.35881716208,-78.65981017778708,2.7339069971972396,15SPJJJ09052035
17169,27.5,15SPJJJ10019016,577350132807368710,5c504d9a16,31.53000831604004,29.918976432559248,2018-09-13 11:21:56 CAT,32.09686279296875,41.650000000000006,80651.55224801209,-32.468935188678834,2.2568858116444686,15SPJJJ09008034
17171,32.85,15SPJJJ10022048,577350132807348254,5c504d9a16,34.968082427978516,29.697046521918192,2018-09-13 11:51:24 CAT,32.1227912902832,54.800000000000004,80527.77248827924,-54.43175645787189,2.8443013041374057,15SPJJJ09025064
17173,27.975009620858103,15SPJJJ10052026,577350132840894487,5c504d9a16,32.890625,30.108851393048997,2018-09-13 12:02:52 CAT,32.20057678222656,62.97499037310961,80677.814889357,-54.22347765052341,1.4933019383747783,15SPJJJ09043062
17174,27.75,15SPJJJ10027028,577348835962032159,5c504d9a16,33.382511138916016,29.900833022759173,2018-09-13 12:10:40 CAT,32.029884338378906,62.62499519046128,80510.68366460512,-59.58532413674628,1.9063467542390833,15SPJJJ09052035
17175,27.35,15SPJJJ09018015,577350132790558758,5c504d9a16,31.865234375,29.876317023949767,2018-09-13 12:18:34 CAT,31.808414459228516,45.45,80541.69672065819,-77.86649111094718,1.7827941842393789,15SPJJJ09008034
17176,27.85,15SPJJJ10050016,577350132840857611,5c504d9a16,31.766321182250977,30.113652001460842,2018-09-13 12:28:10 CAT,31.97478675842285,58.100000082489146,80618.86221761002,-56.001381061174584,1.5978787632204066,15SPJJJ09028034
17177,29.15,15SPJJJ10048030,577350132807368710,5c504d9a16,31.575971603393555,30.329493791265268,2018-09-13 12:32:05 CAT,32.203819274902344,54.97496851739699,80535.45714962599,-56.50612014703561,1.7491940511578083,15SPJJJ09036063
17178,27.200000000000003,15SPJJJ09036021,577350132807368710,5c504d9a16,32.25082778930664,30.014270629926447,2018-09-13 14:48:46 CAT,32.23082733154297,54.85,80317.67643781223,-39.426634711998084,2.2366676417938516,15SPJJJ09036063
17179,26.85,15SPJJJ10012034,577350132840894487,5c504d9a16,31.619739532470703,30.02897488812061,2018-09-13 15:01:44 CAT,31.711183547973633,57.7,80231.96859846907,-63.397987028297635,2.080414758371925,15SPJJJ09025064
17180,27.0,15SPJJJ10022048,577348835962032159,5c504d9a16,31.72343635559082,30.197306037234735,2018-09-13 15:07:10 CAT,32.19733428955078,43.25,80342.50620012796,-93.3719516328915,1.847963933013029,15SPJJJ09008034
17181,26.950000000000003,15SPJJJ10019016,577350132840857611,5c504d9a16,32.784366607666016,30.198836735671144,2018-09-13 15:11:16 CAT,32.16816711425781,57.3,80384.45239930507,-83.21824755376245,2.0394356518736307,15SPJJJ09028034
17183,27.5,15SPJJJ09018015,577350132807348254,5c504d9a16,32.43362808227539,29.72214722162999,2018-09-13 15:17:49 CAT,32.36262893676758,60.55004557822407,80210.11547883684,-47.911656603713034,1.5418802412595736,15SPJJJ09052035
17184,26.35,15SPJJJ10040016,577350132790558758,5c504d9a16,31.04060173034668,29.896681745273295,2018-09-13 15:25:48 CAT,32.00287628173828,57.6,80205.0415209336,-91.33196338321547,1.780403146827569,15SPJJJ09025064
17188,20.5,15SPJJJ09036021,577350132840894487,5c504d9a16,31.739530563354492,29.898525334790374,2018-09-14 07:29:41 CAT,32.10334777832031,69.95,80551.93476338014,-71.75696817850479,0.7859987248290169,15SPJJJ09052035
17190,21.950000000000003,15SPJJJ10012034,577348835962032159,5c504d9a16,30.20323944091797,29.859854174218675,2018-09-14 07:41:04 CAT,31.9639835357666,61.35,80602.62306109072,-124.74722204248467,0.5835860240134292,15SPJJJ09008034
17191,22.35,15SPJJJ10022048,577350132807348254,5c504d9a16,30.155866622924805,30.303580685171408,2018-09-14 07:45:40 CAT,32.05472946166992,74.1,80729.47694710834,-59.03549772564609,0.4592583329549805,15SPJJJ09028034
17192,21.200000000000003,15SPJJJ10050016,577350132840857611,5c504d9a16,29.81584358215332,30.216066798565876,2018-09-14 07:54:02 CAT,31.705781936645508,69.07493956747498,80716.22316154308,-102.76020336824381,1.680476944768521,15SPJJJ09028064
17193,21.200000000000003,15SPJJJ10019016,577350132807368710,5c504d9a16,31.839599609375,30.009996769822816,2018-09-14 08:00:08 CAT,31.79977035522461,72.35,80573.97744783228,-68.42182666015329,1.0422125707812333,15SPJJJ09025064
17195,24.0,15SPJJJ10056048,577350132840857611,5c504d9a16,30.48895835876465,30.11618229117319,2018-09-14 08:51:02 CAT,31.929410934448242,66.9,80737.07804274683,-106.73233722607583,1.2947793214798156,15SPJJJ09028064
17199,23.85,15SPJJJ10030028,577348835962032159,5c504d9a16,32.507423400878906,29.803583029336227,2018-09-14 11:46:58 CAT,32.223262786865234,63.2,80600.13652481521,-9.493631620220409,1.6532108587164107,15SPJJJ09036063
17200,24.400000000000002,15SPJJJ10054027,577209618523082792,5c504d9a16,32.204830169677734,30.090945693612845,2018-09-14 12:09:03 CAT,32.09794616699219,64.95,80505.21882393394,-25.533667747929474,1.7391058800326094,15SPJJJ09025064
17201,24.950000000000003,15SPJJJ10008029,577350132840894487,5c504d9a16,32.43035888671875,29.757619547588085,2018-09-14 12:13:12 CAT,31.84946632385254,65.89999983317782,80680.35704972252,-4.056214365284544,1.839302876814612,15SPJJJ09043062
17202,28.525007004806653,15SPJJJ10023027,577350132790558758,5c504d9a16,32.13481521606445,30.035065085389284,2018-09-14 12:57:11 CAT,31.834341049194336,50.12499316412931,80479.57781874013,-88.10171336070674,1.1774517560592337,15SPJJJ09008034
17203,30.4,15SPJJJ10040016,577350132807348254,5c504d9a16,31.2452449798584,30.200239085627224,2018-09-14 14:26:12 CAT,32.12063217163086,47.199999835193296,80339.11145675104,-55.06824856756879,0.41949576500340047,15SPJJJ09008034
17205,19.700000000000003,15SPJJJ10029029,577350132807348254,5c504d9a16,30.517120361328125,30.647118924555148,2018-09-14 17:46:43 CAT,32.3161735534668,51.54999983111314,80398.15077215375,53.27434170507168,1.4629804526749441,15SPJJJ09008034
17206,22.02499848074641,15SPJJJ10018016,577350132807348254,5c504d9a16,30.00360870361328,30.420471264678994,2018-09-15 08:15:13 CAT,32.12063217163086,70.07499881676142,80689.04702230438,46.25120234395209,0.7122439940782821,15SPJJJ09043062
