seconds_since_launch,position_ned_m[0],position_ned_m[1],position_ned_m[2],velocity_ned_mps[0],velocity_ned_mps[1],velocity_ned_mps[2],accel_body_mps2[0],accel_body_mps2[1],accel_body_mps2[2],orientation_rad[0],orientation_rad[1],orientation_rad[2],angular_rate_body_radps[0],angular_rate_body_radps[1],angular_rate_body_radps[2],position_sigma_ned_m[0],position_sigma_ned_m[1],position_sigma_ned_m[2]
-4.99846982956,4.050303,6.7239556,-5.4025974,0.0,0.0,0.0,2.1312845,-0.10469861,-9.567796,0.008275799,0.21793288,2.7412112,0.0016539173,-0.0013715728,0.0016152412,0.30623117,0.58355546,0.6149702
-4.97846984863,4.050303,6.7239556,-5.4025974,0.0,0.0,0.0,2.0459054,-0.10496109,-9.593274,0.00826211,0.2179453,2.7412083,0.0017317006,0.00012105481,0.0020466421,0.30623117,0.58355546,0.6149702
-4.95847988129,4.052854,6.722776,-5.4030805,0.0,0.0,0.0,2.1261492,-0.19376442,-9.611065,0.008261419,0.21794043,2.741208,0.00067054457,8.347643e-05,0.0009909465,0.30624682,0.5835709,0.61507404
-4.93847990036,4.052854,6.722776,-5.4030805,0.0,0.0,0.0,2.0903506,-0.18315685,-9.540898,0.0082597,0.21794629,2.7412078,-0.0018622939,-1.4728198e-05,-0.0012994084,0.30624682,0.5835709,0.61507404
-4.91847991943,4.052854,6.722776,-5.4030805,0.0,0.0,0.0,2.0852349,-0.048695136,-9.418927,0.008262565,0.21794535,2.7412083,-0.0011680104,0.0011590599,4.2185366e-05,0.30624682,0.5835709,0.61507404
-4.89849996567,4.0506425,6.7241893,-5.4086246,0.0,0.0,0.0,2.1496909,-0.08561474,-9.566205,0.008273831,0.2179449,2.741211,0.00081917795,-0.0015331901,0.00045699245,0.30626315,0.58358765,0.6151793
-4.87849998474,4.0506425,6.7241893,-5.4086246,0.0,0.0,0.0,2.0942156,-0.10890922,-9.701338,0.008278785,0.21795206,2.741212,5.0099748e-06,-0.00031589487,-0.0006077167,0.30626315,0.58358765,0.6151793
-4.85850977898,4.0516496,6.7258744,-5.406059,0.0,0.0,0.0,2.0304937,0.014833066,-9.520941,0.008288826,0.21795925,2.7412143,-0.0002484838,0.0011517268,0.0001988248,0.306279,0.58360267,0.61528003
-4.83851981163,4.0516496,6.7258744,-5.406059,0.0,0.0,0.0,2.1779745,0.08953848,-9.555966,0.008288188,0.21794367,2.741214,0.0051151942,0.00062846404,0.0009697189,0.306279,0.58360267,0.61528003
-4.8178999424,4.0516496,6.7258744,-5.406059,0.0,0.0,0.0,2.1081827,-0.12277378,-9.6296,0.008279833,0.21794471,2.7412121,0.008263296,0.0009423487,0.001749567,0.306279,0.58360267,0.61528003
-4.79852986336,4.0513296,6.723399,-5.4007344,0.0,0.0,0.0,2.0557373,-0.2710226,-9.659896,0.008266893,0.21795641,2.7412095,0.002935839,-0.0005371235,0.0018153252,0.3062941,0.58361804,0.61537766
-4.77853989601,4.0513296,6.723399,-5.4007344,0.0,0.0,0.0,2.1241224,-0.1458004,-9.683745,0.008262867,0.21795592,2.7412086,0.00070780265,-0.0004585743,-0.0013117653,0.3062941,0.58361804,0.61537766
-4.75853991508,4.0509677,6.723549,-5.399906,0.0,0.0,0.0,2.098264,-0.1477805,-9.570951,0.008264605,0.21794719,2.7412088,0.0010565604,0.0022433088,-0.001591853,0.30630895,0.5836333,0.61547136
-4.73854994774,4.0509677,6.723549,-5.399906,0.0,0.0,0.0,2.0658164,-0.24087866,-9.510594,0.008258255,0.21795242,2.7412076,-0.0018429825,0.0023494791,-0.0022065311,0.30630895,0.5836333,0.61547136
-4.71854996681,4.0509677,6.723549,-5.399906,0.0,0.0,0.0,2.173973,-0.1264326,-9.605551,0.008268937,0.21795115,2.7412097,-0.006886792,-0.0004556484,0.0014671364,0.30630895,0.5836333,0.61547136
-4.69855999947,4.0500455,6.7237616,-5.404548,0.0,0.0,0.0,2.0788405,-0.054637827,-9.635856,0.008279595,0.2179534,2.7412121,-0.006451227,0.0006426694,0.0029451444,0.3063245,0.5836486,0.61556834
-4.6780397892,4.0500455,6.7237616,-5.404548,0.0,0.0,0.0,2.0989637,-0.05675433,-9.47743,0.008282927,0.21796602,2.7412128,-0.002949113,0.00094907614,-0.00060150004,0.3063245,0.5836486,0.61556834
-4.65856981277,4.0503235,6.72395,-5.4046435,0.0,0.0,0.0,2.2121613,-0.019019265,-9.492011,0.008279,0.21794826,2.7412121,-0.00010479839,-0.0005031918,-0.001977462,0.30634052,0.5836639,0.615665
-4.63857984543,4.0503235,6.72395,-5.4046435,0.0,0.0,0.0,2.078149,-0.08576425,-9.4703,0.008270872,0.21795872,2.7412102,0.0013930142,0.00040436268,-0.0013966114,0.30634052,0.5836639,0.615665
-4.61858987808,4.0503235,6.72395,-5.4046435,0.0,0.0,0.0,2.072897,-0.111213334,-9.469178,0.008270933,0.21796142,2.7412102,0.0015804252,-7.171968e-05,0.0011146169,0.30634052,0.5836639,0.615665
-4.59858989716,4.049937,6.7260866,-5.4019046,0.0,0.0,0.0,2.1427042,-0.13804904,-9.625784,0.008270936,0.21795107,2.7412102,0.0007161245,-0.0006590882,0.0002147173,0.30635545,0.583679,0.6157625
-4.57859992981,4.049937,6.7260866,-5.4019046,0.0,0.0,0.0,2.161731,-0.14928408,-9.491292,0.008278029,0.21795167,2.741212,-0.0016340406,-0.00061156397,-9.174839e-05,0.30635545,0.583679,0.6157625
-4.55860996246,4.049937,6.7260866,-5.4019046,0.0,0.0,0.0,2.0535448,-0.109333806,-9.48403,0.00828423,0.21794944,2.741213,-0.0008407262,-0.00088503887,0.00031048796,0.30635545,0.583679,0.6157625
-4.53860998154,4.047476,6.726766,-5.397571,0.0,0.0,0.0,2.1964855,-0.11963233,-9.6658745,0.008279708,0.21795045,2.7412121,-0.0014318628,-0.0008587196,0.0002902236,0.30637094,0.5836945,0.615861
-4.51861977577,4.047476,6.726766,-5.397571,0.0,0.0,0.0,2.0462465,-0.011239293,-9.627831,0.008278202,0.2179559,2.741212,-0.0017052832,0.0012403805,-0.001194652,0.30637094,0.5836945,0.615861
-4.49862980843,4.0500937,6.726022,-5.4040837,0.0,0.0,0.0,2.1221464,-0.09436708,-9.572138,0.008278555,0.21794903,2.741212,-4.866748e-06,0.00049404096,-0.0020633996,0.30638975,0.5837108,0.61596596
-4.4786298275,4.0500937,6.726022,-5.4040837,0.0,0.0,0.0,2.1410534,-0.11388129,-9.595647,0.0082690865,0.21793894,2.7412097,-0.0004110752,7.784092e-05,-4.150034e-05,0.30638975,0.5837108,0.61596596
-4.45863986015,4.0508475,6.724657,-5.400213,0.0,0.0,0.0,2.121548,-0.17928019,-9.585946,0.008253749,0.21794887,2.7412064,-0.0021046866,-0.00042641733,0.003654453,0.30640352,0.5837244,0.6160589
-4.43861985207,4.0508475,6.724657,-5.400213,0.0,0.0,0.0,2.1019194,-0.23451936,-9.555802,0.008255341,0.21794634,2.741207,-0.004690491,-0.00068048405,0.0016338167,0.30640352,0.5837244,0.6160589
-4.41864991188,4.0508475,6.724657,-5.400213,0.0,0.0,0.0,2.0978603,-0.09940442,-9.6396675,0.0082686655,0.21793532,2.7412097,-0.0033628722,-1.851739e-05,-0.0028622115,0.30640352,0.5837244,0.6160589
-4.39765000343,4.048796,6.7217817,-5.3941,0.0,0.0,0.0,2.1473894,-0.15632236,-9.533322,0.008271949,0.21793342,2.7412105,-0.0016281832,-0.00018823847,-0.0018734564,0.30641946,0.5837395,0.61616075
-4.37865996361,4.048796,6.7217817,-5.3941,0.0,0.0,0.0,2.1082487,-0.06725026,-9.574696,0.008275383,0.21793143,2.7412112,-0.00058496074,-0.0019433168,0.00028352055,0.30641946,0.5837395,0.61616075
-4.35865998268,4.0494046,6.7245383,-5.3979764,0.0,0.0,0.0,2.1510208,0.011403791,-9.604608,0.008286185,0.21792679,2.7412136,0.00038305196,-0.0007276839,0.0012108848,0.30643564,0.5837556,0.61626595
-4.3386797905,4.0494046,6.7245383,-5.3979764,0.0,0.0,0.0,2.0723488,-0.051691104,-9.524542,0.0082878815,0.21793458,2.7412138,0.0036851305,0.00030440697,0.0018129327,0.30643564,0.5837556,0.61626595
-4.31867980957,4.0494046,6.7245383,-5.3979764,0.0,0.0,0.0,2.0876074,-0.092965126,-9.567688,0.008283867,0.21792774,2.741213,0.00549816,0.00021769169,-0.00095384114,0.30643564,0.5837556,0.61626595
